sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,10,Hide governed output sheet: Banners 06.,Hide governed output sheet: Banners,1.657,13.129,OK,70.332,0.758,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,11,Formatted monthly import tab: B from B June,Formatted monthly import tab: B from B,0.140,13.269,OK,70.332,0.168,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,12,Prepared monthly dashboard source: CD June,Prepared monthly dashboard source: CD,0.810,14.079,OK,70.332,1.110,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,13,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,0.829,14.908,OK,70.332,0.762,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,14,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: CP Due 06.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: CP Due,6.284,21.192,OK,70.332,12.014,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,15,Monthly dashboard fast canvas - grid resized to 340 rows x 5 cols: CP Due 06.,Monthly dashboard fast canvas - grid resized to 340 rows x 5 cols: CP Due,0.838,22.030,OK,70.332,0.844,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,16,Monthly dashboard fast canvas - template column widths applied: CP Due 06.,Monthly dashboard fast canvas - template column widths applied: CP Due,0.730,22.760,OK,70.332,0.860,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,17,Monthly dashboard fast canvas - raw values written | Rows: 336: CP Due 06.,Monthly dashboard fast canvas - raw values written | Rows: 336: CP Due,0.018,22.778,OK,70.332,0.017,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,18,Monthly dashboard fast canvas - title rows copied from template: CP Due 06.,Monthly dashboard fast canvas - title rows copied from template: CP Due,0.007,22.785,OK,70.332,0.008,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,19,Monthly dashboard fast canvas - header row copied from template: CP Due 06.,Monthly dashboard fast canvas - header row copied from template: CP Due,0.004,22.789,OK,70.332,0.006,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,20,Monthly dashboard fast canvas - data-row format copied from template | Rows: 336: CP Due 06.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 336: CP Due,0.005,22.794,OK,70.332,0.006,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,21,Monthly dashboard fast canvas - title/date/header values stamped: CP Due 06.,Monthly dashboard fast canvas - title/date/header values stamped: CP Due,0.014,22.808,OK,70.332,0.018,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,22,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due 06.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due,0.817,23.625,OK,70.332,2.161,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,23,Monthly dashboard fast canvas - filter created: CP Due 06.,Monthly dashboard fast canvas - filter created: CP Due,0.991,24.616,OK,70.332,0.915,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,24,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due 06.,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due,0.439,25.055,OK,70.332,0.481,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,25,Monthly dashboard fast canvas - runtime caches cleared: CP Due 06.,Monthly dashboard fast canvas - runtime caches cleared: CP Due,0.005,25.060,OK,70.332,0.004,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,26,Created monthly dashboard fast canvas: CP Due,Created monthly dashboard fast canvas: CP Due,0.000,25.060,OK,70.332,0.000,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,27,Locked monthly dashboard row heights: CP Due 06.,Locked monthly dashboard row heights: CP Due,1.420,26.480,OK,70.332,0.696,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,28,Raw archive detail - archive workbook opened: Raw Data - CP Due 06.,Raw archive detail - archive workbook opened: Raw Data - CP Due,0.231,26.711,OK,70.332,0.167,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,29,Raw archive detail - existing archive sheet deleted if present: Raw Data - CP Due 06.,Raw archive detail - existing archive sheet deleted if present: Raw Data - CP Due,0.001,26.712,OK,70.332,0.001,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,30,Raw archive detail - source sheet copied to archive workbook: Raw Data - CP Due 06.,Raw archive detail - source sheet copied to archive workbook: Raw Data - CP Due,1.202,27.914,OK,70.332,1.065,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,31,Raw archive detail - archive sheet renamed: Raw Data - CP Due 06.,Raw archive detail - archive sheet renamed: Raw Data - CP Due,0.201,28.115,OK,70.332,0.173,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,32,Raw archive detail - archive sheet visibility enforced visible: Raw Data - CP Due 06.,Raw archive detail - archive sheet visibility enforced visible: Raw Data - CP Due,0.113,28.228,OK,70.332,0.112,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,33,Raw data copied to archive: Raw Data - CP Due 06.,Raw data copied to archive: Raw Data - CP Due,0.001,28.229,OK,70.332,0.000,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,34,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,0.591,28.820,OK,70.332,0.752,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,35,Hide governed output sheet: CP Due 06.,Hide governed output sheet: CP Due,0.606,29.426,OK,70.332,0.703,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,36,Formatted monthly import tab: CD from CD June,Formatted monthly import tab: CD from CD,0.124,29.550,OK,70.332,0.162,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,37,Prepared monthly dashboard source: UC June,Prepared monthly dashboard source: UC,1.460,31.010,OK,70.332,0.774,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,38,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,0.849,31.859,OK,70.332,0.762,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,39,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP 06.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP,5.250,37.109,OK,70.332,11.441,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,40,Monthly dashboard fast canvas - grid resized to 353 rows x 4 cols: Unlock CP 06.,Monthly dashboard fast canvas - grid resized to 353 rows x 4 cols: Unlock CP,1.067,38.176,OK,70.332,1.478,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,41,Monthly dashboard fast canvas - template column widths applied: Unlock CP 06.,Monthly dashboard fast canvas - template column widths applied: Unlock CP,0.622,38.798,OK,70.332,0.559,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,42,Monthly dashboard fast canvas - raw values written | Rows: 349: Unlock CP 06.,Monthly dashboard fast canvas - raw values written | Rows: 349: Unlock CP,0.012,38.810,OK,70.332,0.042,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,43,Monthly dashboard fast canvas - title rows copied from template: Unlock CP 06.,Monthly dashboard fast canvas - title rows copied from template: Unlock CP,0.004,38.814,OK,70.332,0.015,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,44,Monthly dashboard fast canvas - header row copied from template: Unlock CP 06.,Monthly dashboard fast canvas - header row copied from template: Unlock CP,0.004,38.818,OK,70.332,0.014,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,45,Monthly dashboard fast canvas - data-row format copied from template | Rows: 349: Unlock CP 06.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 349: Unlock CP,0.004,38.822,OK,70.332,0.021,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,46,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP 06.,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP,0.009,38.831,OK,70.332,0.039,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,47,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP 06.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP,0.776,39.607,OK,70.332,1.001,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,48,Monthly dashboard fast canvas - filter created: Unlock CP 06.,Monthly dashboard fast canvas - filter created: Unlock CP,1.053,40.660,OK,70.332,0.845,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,49,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP 06.,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP,0.787,41.447,OK,70.332,0.465,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,50,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP 06.,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP,0.001,41.448,OK,70.332,0.010,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,51,Created monthly dashboard fast canvas: Unlock CP,Created monthly dashboard fast canvas: Unlock CP,0.000,41.448,OK,70.332,0.000,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,52,Locked monthly dashboard row heights: Unlock CP 06.,Locked monthly dashboard row heights: Unlock CP,0.677,42.125,OK,70.332,0.941,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,53,Raw archive detail - archive workbook opened: Raw Data - Unlocked CP 06.,Raw archive detail - archive workbook opened: Raw Data - Unlocked CP,0.193,42.318,OK,70.332,0.166,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,54,Raw archive detail - existing archive sheet deleted if present: Raw Data - Unlocked CP 06.,Raw archive detail - existing archive sheet deleted if present: Raw Data - Unlocked CP,0.001,42.319,OK,70.332,0.002,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,55,Raw archive detail - source sheet copied to archive workbook: Raw Data - Unlocked CP 06.,Raw archive detail - source sheet copied to archive workbook: Raw Data - Unlocked CP,1.137,43.456,OK,70.332,0.998,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,56,Raw archive detail - archive sheet renamed: Raw Data - Unlocked CP 06.,Raw archive detail - archive sheet renamed: Raw Data - Unlocked CP,0.200,43.656,OK,70.332,0.178,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,57,Raw archive detail - archive sheet visibility enforced visible: Raw Data - Unlocked CP 06.,Raw archive detail - archive sheet visibility enforced visible: Raw Data - Unlocked CP,0.120,43.776,OK,70.332,0.096,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,58,Raw data copied to archive: Raw Data - Unlocked CP,Raw data copied to archive: Raw Data - Unlocked CP,0.000,43.776,OK,70.332,0.000,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,59,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,0.615,44.391,OK,70.332,0.752,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,60,Hide governed output sheet: Unlock CP 06.,Hide governed output sheet: Unlock CP,0.632,45.023,OK,70.332,1.091,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,61,Formatted monthly import tab: UC from UC June,Formatted monthly import tab: UC from UC,0.141,45.164,OK,70.332,0.145,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,62,Read Raw Data source in place without editing imported values | Rows:,Read Raw Data source in place without editing imported values | Rows,4.531,49.695,OK,70.332,5.920,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,63,Rename Raw Data import sheet in place and place in configured creation order: RD June -> Raw Data 06.,Rename Raw Data import sheet in place and place in configured creation order: RD -> Raw Data,0.503,50.198,OK,70.332,7.021,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,64,Wave 4 Raw Data header row detection complete | Header row:,Wave 4 Raw Data header row detection complete | Header row,0.864,51.062,OK,70.332,0.730,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,65,Wave 4 Raw Data title-row insert complete | Rows inserted:,Wave 4 Raw Data title-row insert complete | Rows inserted,0.160,51.222,OK,70.332,0.998,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,66,Wave 4 Raw Data approved-column append complete | Columns added:,Wave 4 Raw Data approved-column append complete | Columns added,0.781,52.003,OK,70.332,1.084,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,67,Wave 4 Raw Data title/header formatting start | Width:,Wave 4 Raw Data title/header formatting start | Width,0.469,52.472,OK,70.332,0.545,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,68,Wave 4 Raw Data title/header formatting complete,Wave 4 Raw Data title/header formatting complete,0.163,52.635,OK,70.332,0.271,106.731
Format Monthly Sheets,TEST v1.7.7 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,69,Wave 4 Raw Data frozen rows set,Wave 4 Raw Data frozen rows set,0.416,53.051,OK,70.332,0.635,106.731
