sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,84,Create Monthly Update - Create Master List - Canvas detail - frozen columns applied: Master List 06.,Create Monthly Update - Create Master List - Canvas detail - frozen columns applied: Master List,0.159,77.669,OK,87.237,0.275,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,85,Create Monthly Update - Create Master List - Canvas detail - tab color applied: Master List 06.,Create Monthly Update - Create Master List - Canvas detail - tab color applied: Master List,0.177,77.846,OK,87.237,0.359,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,86,Create Monthly Update - Create Master List - Canvas detail - runtime caches cleared: Master List 06.,Create Monthly Update - Create Master List - Canvas detail - runtime caches cleared: Master List,0.003,77.849,OK,87.237,0.006,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,87,Create Monthly Update - Create Master List - Create naked canvas - Master List output sheet,Create Monthly Update - Create Master List - Create naked canvas - Master List output sheet,0.002,77.851,OK,87.237,0.002,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,88,Create Monthly Update - Create Master List - Build Master List headers,Create Monthly Update - Create Master List - Build Master List headers,0.081,77.932,OK,87.237,0.240,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,89,Create Monthly Update - Create Master List - Mapped Primary PMR rows in memory | Rows:,Create Monthly Update - Create Master List - Mapped Primary PMR rows in memory | Rows,0.961,78.893,OK,87.237,1.894,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,90,Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),1.022,79.915,OK,87.237,1.289,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,91,Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),0.431,80.346,OK,87.237,0.693,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,92,Create Monthly Update - Create Master List - Master List alternating colors reapplied through data row,Create Monthly Update - Create Master List - Master List alternating colors reapplied through data row,2.482,82.828,OK,87.237,2.486,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,93,Create Monthly Update - Create Master List - Single-pass write complete | Primary synced rows flushed:,Create Monthly Update - Create Master List - Single-pass write complete | Primary synced rows flushed,0.003,82.831,OK,87.237,0.317,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,94,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,0.071,82.902,OK,87.237,5.471,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,95,Create Monthly Update - Create Master List - Lock Master List final row heights,Create Monthly Update - Create Master List - Lock Master List final row heights,1.559,84.461,OK,87.237,0.547,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,96,All template sheets successfully hidden,All template sheets successfully hidden,0.097,84.558,OK,87.237,4.707,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,97,Create Monthly Update - Create Master List - Hide report templates before Master List completion,Create Monthly Update - Create Master List - Hide report templates before Master List completion,0.002,84.560,OK,87.237,0.002,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,98,Create Monthly Update - Master List complete: Master List 06.,Create Monthly Update - Master List complete: Master List,0.002,84.562,OK,87.237,0.005,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,99,Create Monthly Update - Index refreshed; full-workbook sheet sorting skipped by design,Create Monthly Update - Index refreshed; full-workbook sheet sorting skipped by design,2.606,87.168,OK,87.237,12.206,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 06.01.26,Create Monthly Update,1,100,Complete,Complete,0.069,87.237,OK,87.237,0.104,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,1,Start,Start,0.577,0.577,OK,179.040,0.462,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,2,Create Monthly Update preflight passed,Create Monthly Update preflight passed,0.512,1.089,OK,179.040,0.613,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,3,Monthly Change detail - source sheets located | Current: Raw Data 05.26; Previous: Raw Data 04.,Monthly Change detail - source sheets located | Current: Raw Data; Previous: Raw Data,0.012,1.101,OK,179.040,0.022,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,4,Monthly Change datasets compiled in-memory,Monthly Change datasets compiled in-memory,11.020,12.121,SLOW,179.040,16.675,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,5,Monthly Change detail - template copied: Template - Monthly Change,Monthly Change detail - template copied: Template - Monthly Change,8.752,20.873,OK,179.040,3.976,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,6,Monthly Change detail - report sheet shown,Monthly Change detail - report sheet shown,9.861,30.734,OK,179.040,6.476,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,7,Monthly Change report sheet created from template; full-workbook sheet sorting skipped by design,Monthly Change report sheet created from template; full-workbook sheet sorting skipped by design,0.002,30.736,OK,179.040,0.003,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,8,Monthly Change section layout prepared,Monthly Change section layout prepared,1.737,32.473,OK,179.040,1.627,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,9,Monthly Change section rows populated,Monthly Change section rows populated,4.608,37.081,OK,179.040,4.314,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,10,Monthly Change report drawn and subheaders formatted,Monthly Change report drawn and subheaders formatted,1.768,38.849,OK,179.040,1.801,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,11,Monthly Change index refreshed,Monthly Change index refreshed,20.020,58.869,SLOW,179.040,13.253,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,12,Create Monthly Update - Monthly Change Report complete: Monthly Change 05.,Create Monthly Update - Monthly Change Report complete: Monthly Change,0.136,59.005,OK,179.040,0.044,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,13,Create Monthly Update - Update Demo P - Locate ongoing Demo P sheet: Demo P,Create Monthly Update - Update Demo P - Locate ongoing Demo P sheet: Demo P,0.043,59.048,OK,179.040,0.021,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,14,Skipped Monthly Change header rows while loading Demo P sync PMRs | Rows:,Skipped Monthly Change header rows while loading Demo P sync PMRs | Rows,1.535,60.583,OK,179.040,1.085,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,15,Create Monthly Update - Update Demo P - Monthly Change PMRs loaded | PMRs:,Create Monthly Update - Update Demo P - Monthly Change PMRs loaded | PMRs,0.002,60.585,OK,179.040,0.004,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,16,Create Monthly Update - Update Demo P - Locate protected Raw Data source before changing Demo P: Raw Data 05.,Create Monthly Update - Update Demo P - Locate protected Raw Data source before changing Demo P: Raw Data,0.012,60.597,OK,179.040,0.035,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,17,Changed Demo P rows processed and flattened from Raw Data in memory | Rows retained:,Changed Demo P rows processed and flattened from Raw Data in memory | Rows retained,6.147,66.744,OK,179.040,3.871,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,18,Create Monthly Update - Update Demo P - Fresh Raw Data rows processed and flattened | Rows:,Create Monthly Update - Update Demo P - Fresh Raw Data rows processed and flattened | Rows,0.004,66.748,OK,179.040,0.003,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,19,Create Monthly Update - Update Demo P - Replacement PMR coverage validated,Create Monthly Update - Update Demo P - Replacement PMR coverage validated,0.007,66.755,OK,179.040,0.003,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,20,Create Monthly Update - Update Demo P - Demo P replacement body built | Retained rows: 267; removed rows: 74; fresh rows:,Create Monthly Update - Update Demo P - Demo P replacement body built | Retained rows: 267; removed rows: 74; fresh rows,0.015,66.770,OK,179.040,0.005,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,21,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - lookup complete,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - lookup complete,0.005,66.775,OK,179.040,0.011,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,22,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template lookup complete,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template lookup complete,0.030,66.805,OK,179.040,0.008,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,23,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template copied for archive sheet,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template copied for archive sheet,3.514,70.319,OK,179.040,2.844,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,24,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive sheet named and placed in configured creation order,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive sheet named and placed in configured creation order,12.049,82.368,SLOW,179.040,7.054,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,25,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive columns expanded | Columns:,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive columns expanded | Columns,0.365,82.733,OK,179.040,0.326,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,26,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - standard title rows ensured,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - standard title rows ensured,0.478,83.211,OK,179.040,0.533,144.679
Create Monthly Update,v1.8.6 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,27,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive title/header rows written,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive title/header rows written,0.013,83.224,OK,179.040,0.011,144.679
