sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,47,Template signature mismatch - full build required: Template - Raw Data,Template signature mismatch - full build required: Template - Raw Data,0.021,21.127,OK,47.749,0.051,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,48,Template refresh decision: FULL_BUILD - Template - Raw Data (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Raw Data (template sheet did not exist; no stored signature),0.000,21.127,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,49,Template timing mode: FIRST_BUILD - Template - Raw Data,Template timing mode: FIRST_BUILD - Template - Raw Data,0.000,21.127,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,50,Full template build required: Template - Raw Data,Full template build required: Template - Raw Data,0.000,21.127,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,51,Set template grid from dashboard: Template - Raw Data (100 rows x 54 cols),Set template grid from dashboard: Template - Raw Data (100 rows x 54 cols),0.523,21.650,OK,47.749,0.602,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,52,Create template fast path - clear skipped for blank sheet: Template - Raw Data,Create template fast path - clear skipped for blank sheet: Template - Raw Data,0.000,21.650,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,53,Apply title rows: Template - Raw Data,Apply title rows: Template - Raw Data,0.210,21.860,OK,47.749,7.773,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,54,Apply header row: Template - Raw Data,Apply header row: Template - Raw Data,0.028,21.888,OK,47.749,0.040,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,55,Apply alternating color rules: Template - Raw Data,Apply alternating color rules: Template - Raw Data,0.046,21.934,OK,47.749,0.461,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,56,Apply data row base style: Template - Raw Data,Apply data row base style: Template - Raw Data,0.000,21.934,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,57,Apply column widths: Template - Raw Data,Apply column widths: Template - Raw Data,0.086,22.020,OK,47.749,0.170,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,58,Apply governed text/date/number formats: Template - Raw Data,Apply governed text/date/number formats: Template - Raw Data,0.003,22.023,OK,47.749,0.004,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,59,Apply hidden/show column settings: Template - Raw Data,Apply hidden/show column settings: Template - Raw Data,0.006,22.029,OK,47.749,0.004,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,60,No existing filter to remove: Template - Raw Data,No existing filter to remove: Template - Raw Data,1.257,23.286,OK,47.749,0.501,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,61,Create filter: Template - Raw Data,Create filter: Template - Raw Data,0.509,23.795,OK,47.749,0.352,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,62,Apply row heights skipped for template: Template - Raw Data,Apply row heights skipped for template: Template - Raw Data,0.000,23.795,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,63,Apply full template formatting: Template - Raw Data,Apply full template formatting: Template - Raw Data,0.000,23.795,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,64,Write metadata/signature: Template - Raw Data,Write metadata/signature: Template - Raw Data,0.064,23.859,OK,47.749,0.085,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,65,Final date/number format enforcement: Template - Raw Data,Final date/number format enforcement: Template - Raw Data,0.003,23.862,OK,47.749,0.005,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,66,Ensure frozen rows: Template - Raw Data,Ensure frozen rows: Template - Raw Data,0.142,24.004,OK,47.749,0.203,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,67,Ensure frozen columns: Template - Raw Data,Ensure frozen columns: Template - Raw Data,0.147,24.151,OK,47.749,0.213,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,68,Ensure tab color: Template - Raw Data,Ensure tab color: Template - Raw Data,0.140,24.291,OK,47.749,0.201,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,69,Template hide deferred until batch completion: Template - Raw Data,Template hide deferred until batch completion: Template - Raw Data,0.000,24.291,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,70,Complete full template build: Template - Raw Data,Complete full template build: Template - Raw Data,0.000,24.291,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,71,Open/create sheet: Template - Demo P,Open/create sheet: Template - Demo P,3.578,27.869,OK,47.749,6.491,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,72,Template signature mismatch - full build required: Template - Demo P,Template signature mismatch - full build required: Template - Demo P,0.029,27.898,OK,47.749,0.066,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,73,Template refresh decision: FULL_BUILD - Template - Demo P (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Demo P (template sheet did not exist; no stored signature),0.000,27.898,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,74,Template timing mode: FIRST_BUILD - Template - Demo P,Template timing mode: FIRST_BUILD - Template - Demo P,0.000,27.898,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,75,Full template build required: Template - Demo P,Full template build required: Template - Demo P,0.000,27.898,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,76,Set template grid from dashboard: Template - Demo P (100 rows x 80 cols),Set template grid from dashboard: Template - Demo P (100 rows x 80 cols),0.401,28.299,OK,47.749,1.278,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,77,Create template fast path - clear skipped for blank sheet: Template - Demo P,Create template fast path - clear skipped for blank sheet: Template - Demo P,0.000,28.299,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,78,Apply title rows: Template - Demo P,Apply title rows: Template - Demo P,0.159,28.458,OK,47.749,0.258,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,79,Apply header row: Template - Demo P,Apply header row: Template - Demo P,0.019,28.477,OK,47.749,0.021,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,80,Apply alternating color rules: Template - Demo P,Apply alternating color rules: Template - Demo P,0.073,28.550,OK,47.749,0.684,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,81,Apply data row base style: Template - Demo P,Apply data row base style: Template - Demo P,0.000,28.550,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,82,Apply column widths: Template - Demo P,Apply column widths: Template - Demo P,0.049,28.599,OK,47.749,0.187,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,83,Apply governed text/date/number formats: Template - Demo P,Apply governed text/date/number formats: Template - Demo P,0.003,28.602,OK,47.749,0.004,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,84,Apply hidden/show column settings: Template - Demo P,Apply hidden/show column settings: Template - Demo P,0.008,28.610,OK,47.749,0.016,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,85,No existing filter to remove: Template - Demo P,No existing filter to remove: Template - Demo P,1.984,30.594,OK,47.749,0.589,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,86,Create filter: Template - Demo P,Create filter: Template - Demo P,0.209,30.803,OK,47.749,0.436,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,87,Apply row heights skipped for template: Template - Demo P,Apply row heights skipped for template: Template - Demo P,0.000,30.803,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,88,Apply full template formatting: Template - Demo P,Apply full template formatting: Template - Demo P,0.000,30.803,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,89,Write metadata/signature: Template - Demo P,Write metadata/signature: Template - Demo P,0.086,30.889,OK,47.749,0.154,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,90,Final date/number format enforcement: Template - Demo P,Final date/number format enforcement: Template - Demo P,0.007,30.896,OK,47.749,0.006,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,91,Ensure frozen rows: Template - Demo P,Ensure frozen rows: Template - Demo P,0.181,31.077,OK,47.749,0.240,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,92,Ensure frozen columns: Template - Demo P,Ensure frozen columns: Template - Demo P,0.189,31.266,OK,47.749,0.536,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,93,Ensure tab color: Template - Demo P,Ensure tab color: Template - Demo P,0.148,31.414,OK,47.749,0.209,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,94,Template hide deferred until batch completion: Template - Demo P,Template hide deferred until batch completion: Template - Demo P,0.000,31.414,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,95,Complete full template build: Template - Demo P,Complete full template build: Template - Demo P,0.000,31.414,OK,47.749,0.000,85.917
